text,label
"DHAKA (Reuters) - Bangladesh approved a $280 million project on Tuesday to develop an isolated and flood-prone island in the Bay of Bengal to temporarily house 100,000 Rohingya Muslims fleeing violence in neighbouring Myanmar.     The decision came just days after Bangladesh sealed a deal aiming to start returning Rohingya to Myanmar within two months to reduce pressure in refugee camps.     A Bangladeshi government committee headed by Prime Minister Sheikh Hasina approved the plan to develop Bhashan Char island, also known as Thenger Char, despite criticism from humanitarian workers who have said the island is all but uninhabitable. Planning Minister Mustafa Kamal said it would take time to repatriate the refugees, and in the meantime Bangladesh needed a place to house them. The project to house 100,000 refugees on the island would be complete by 2019, he said.      Many Rohingya people are living in dire conditions,  he said, describing the influx of refugees as  a threat to both security and the environment .  More than 620,000 Rohingya Muslims have sought sanctuary in Bangladesh after the military in mostly Buddhist Myanmar launched a harsh counter-insurgency operation in their villages across the northern parts of Rakhine State, following attacks by Rohingya militants on an army base and police posts on Aug. 25. Bangladesh Foreign Minister Abul Hassan Mahmood Ali appealed in September for international support to transport Rohingya to the island. There were already about 300,000 Rohingya refugees in Bangladesh before the most recent exodus. Bangladesh, one of the world s poorest and most crowded nations, plans to develop the island, which emerged from the silt off Bangladesh s delta coast only 11 years ago and is two hours by boat from the nearest settlement.     It regularly floods during the June-September monsoons. When seas are calm, pirates roam the nearby waters to kidnap fishermen for ransom.    A plan to develop the island and use it to house refugees was first proposed in 2015 and revived last year. Despite criticism of the conditions on the island, Bangladesh says it has the right to decide where to shelter the growing numbers of refugees. ",1
"Tune in to the Alternate Current Radio Network (ACR) for another LIVE broadcast of  The Boiler Room  starting at 6 PM PST | 9 PM EST for this special broadcast. Join us for uncensored, uninterruptible talk radio, custom-made for barfly philosophers, misguided moralists, masochists, street corner evangelists, media-maniacs, savants, political animals and otherwise lovable rascals.Join ACR hosts Hesher and Spore along with Randy J from 21Wire,  Andy Nowicki from Alt Right Blogspot Daniel Spaulding of Soul of the East and Stewart Howe of 21Wire for the 77th episode of BOILER ROOM. Dim the lights, dawn the headphones and indulge in some Boiler Room with the crew. This week we re boiling up some media maniac conversation with blend of topics that ONLY the Boiler Room can pull off.Please like and share the program and visit our donate page to get involved!BOILER ROOM IS NOT A POLICTALLY CORRECT ZONE!  LISTEN TO THE SHOW IN THE PLAYER BELOW   ENJOY!Reference Links:",0
"NEWARK, N.J. (Reuters) - The bribery case against U.S. Senator Bob Menendez survived a key test on Monday, as the federal judge overseeing his trial rejected a defense motion to throw out the most serious charges. U.S. District Judge William Walls in Newark, New Jersey, allowed the trial to proceed on all charges. He had suggested on Oct. 16 that he was inclined to dismiss the core of the case based on a U.S. Supreme Court decision last year that narrowed the legal definition of public corruption. ",1
"WASHINGTON (Reuters) - Republican presidential candidate Jeb Bush on Monday outlined an education reform plan that would take much decision-making away from the federal government and give it to state and local school authorities. Bush, who focused on education during his two terms as Florida governor and later as head of an education foundation, presented what was the latest in a series of detailed policy plans on major issues.  “As the nation honors Dr. Martin Luther King and his legacy today, I firmly believe that ensuring every individual has access to a quality education is the great civil rights challenge of our time,” he said in a post on the website Medium. The United States on Monday marked a holiday for the slain U.S. civil rights leader. Bush said his plan would not cost American taxpayers any more money. He would send much of the $22 billion spent on federal education programs to state and local governments and create $2,500 annual grants for low-income children to let parents decide how best to educate them. Bush, who national polls show is trailing far behind the Republican presidential front-runners, has drawn fire from conservative voters for his position on Common Core, an initiative designed to ensure basic education standards in basic subjects such as English and mathematics. The former Florida governor has distanced himself from Common Core, but believes every school district should have home-grown education standards to ensure children make progress. “We will empower states with the flexibility to improve their schools, while ensuring the federal government does not interfere in academic standards, curriculum or content,” Bush said. He said “too many regulations drown the system in compliance costs, wasting valuable resources.” “We need to give states the flexibility to reform and innovate to meet the unique needs of their students,” he said. Bush said he would allow for conversion of 529 college savings accounts into Education Savings Accounts that would enable families to save tax-free for education. Charitable donations to the ESAs of low-income children would be tax-deductible.  (Reporting by Steve Holland; Editing by Paul Simao) SAP is the sponsor of this coverage which is independently produced by the staff of Reuters News Agency.",1
"CHICAGO (Reuters) - With murders and shootings soaring in Chicago this year, the city’s police chief and state lawmakers announced on Friday they will push for new laws setting harsher sentences for repeat offenders of gun crimes in Illinois. The law, which would be known as the Violent Gun Offenders Sentencing Act, is in its infant stages and would provide presumptive guidelines that judges would have to follow when ordering repeat criminals to serve jail time. Judges would be required to implement penalties on the higher range of existing sentencing laws. “Part of the goal is to incapacitate, get these violent offenders off the street,” state Senator Kwame Raoul said at a news conference announcing the proposed legislation. Raoul said he would sponsor the legislation along with Senator Antonio Muñoz and Representative Michael Zalewski, all Democrats.  Chicago, the third-largest U.S. city, has had 307 murders so far this year, up 50 percent from the same period last year, and 1,548 shootings, up 52 percent from the same period last year, according to police statistics. Police have blamed the violence largely on gangs and a proliferation of stolen guns. There were nearly 500 homicides last year, and gun violence is up in 2016, police say. More than 50 people involved in shootings and murders in Chicago this year would have been in prison at the time of the incident if the proposed tougher sentencing policies were in place, the police department said in a statement on Friday. Police Superintendent Eddie Johnson said the law is not designed to penalize responsible gun owners, but focus on the individuals “who tell us ‘I don’t care.’” Legislators in the state capital, Springfield, have frequently rejected gun control measures proposed by lawmakers from Chicago. A proposal made in 2013 by Chicago Mayor Rahm Emanuel to impose tougher sanctions for illegal gun possession did not get through the state Assembly because of opposition from black lawmakers who said it could lead to higher incarceration rates for blacks in Chicago communities already struggling with high numbers of former inmates who cannot find jobs. ",1
"PORT-AU-PRINCE (Reuters) - Haiti started burying some of its dead in mass graves in the wake of Hurricane Matthew, a government official said on Sunday, as cholera spread in the devastated southwest and the death toll from the storm rose to 1,000 people. The powerful hurricane, the fiercest Caribbean storm in nearly a decade, slammed into Haiti on Tuesday with 145 mile-per-hour (233 kph) winds and torrential rains that left 1.4 million people in need of humanitarian assistance, the U.N. Office for the Coordination of Humanitarian Affairs said. A Reuters tally of numbers from local officials showed that 1,000 people were killed by the storm in Haiti, which has a population of about 10 million and is the poorest country in the Americas. The official death toll from the central civil protection agency is 336, a slower count because officials must visit each village to confirm the numbers. Authorities had to start burying the dead in mass graves in Jeremie because the bodies were starting to decompose, said Kedner Frenel, the most senior central government official in the Grand’Anse region on Haiti’s western peninsula.  Frenel said 522 people were killed in Grand’Anse alone. A tally of deaths reported by mayors from 15 of 18 municipalities in Sud Department on the south side of the peninsula showed 386 people there. In the rest of the country, 92 people were killed, the same tally showed.  Frenel said there was great concern about cholera spreading, and that authorities were focused on getting water, food and medication to the thousands of people living in shelters. Cholera causes severe diarrhea and can kill within hours if untreated. It is spread through contaminated water and has a short incubation period, which leads to rapid outbreaks. Government teams fanned out across the hard-hit southwestern tip of the country over the weekend to repair treatment centers and reach the epicenter of one outbreak. ",1
"Donald Trump s proposal to build a wall between the United States and Mexico is absolutely ridiculous. It s unnecessary, counter-productive, and an insult to our national neighbor. The fact that Trump thinks that Mexico should foot the bill for the mega-project serves as the cherry on top of the giant pile of bullsh*t that Trump has served to his supporters insisting that it is made of ice cream.The proposal is just one of many elephants in the room that the GOP is refusing to give any coherent opinion on. That s why when Republican Senator Bob Corker appeared on ABC s This Week, the show s host George Stephanopoulos pressed the Senator for some clarity on the matter.Here s a transcript of the exchange:GEORGE STEPHANOPOULOS: Senator, let me go ahead, let s talk about his ideas. You are the chair of the Senate Foreign Relations Committee and you ve said his call for a temporary ban on Muslim immigration is not a serious proposal. The former head of the CIA Michael Hayden said this morning it s a recruiting tool for ISIS. If Donald Trump as president, moved to impose that ban would you support it or try to stop it?SEN. BOB CORKER No, I would not support it and I ve already issued statements to that effect and what I understand is he has stepped away from those statements.STEPHANOPOULOS: Well, he has said he still supports those statements. He s also said in every speech that he talks about building a wall on our border and getting Mexico to pay for it. Is that realistic and what would it do to our relations with Mexico?CORKER: You know, obviously we do need to have good relations with Mexico and Canada. We do. That s one of the things that makes our country in such a stable environment having two friends on our borders unlike many countries around the world. There is a security issue. I authored an amendment during the immigration debate that actually makes building a wall look like Ned in the first reader meaning it was even more difficult and by the way, I mean, a tougher security border measure   by the way, every Democrat in the Senate voted for that measure. So there s no question that we have agreement in our country that we need greater security. It s strongly bipartisan and I hope that we will implement that because it is a security threat.STEPHANOPOULOS: But is it realistic to expect Mexico to pay for the wall?CORKER: Again, I think people agree with that   what s that?STEPHANOPOULOS: Is it realistic for people to expect Mexico to pay for that wall?CORKER: Well, again, I don t want to get into a debate about the nuances of that. I mean it s a statement that he has made. I thought this interview was going to be more about the foreign policy arena. I think he has a tremendous opportunity there.STEPHANOPOULOS: Well, our relations with Mexico is foreign policy.CORKER: Okay. Well, look, as to how the wall is paid for, that s something that Congress certainly will debate. My guess is there will be additional debates regarding how the actual security measures will be put in place but securing our border has been something that people on both sides of the aisle have supported for years and we need to do that and it s understandable that it s become an issue because it s lingered for so long. We had an opportunity to deal with this years ago. It wasn t dealt with. Needs to be dealt with now. And hopefully we ll move beyond that very quickly.Surprise, surprise. No clear answers on one of the most important topics of the election cycle. If you can t answer a simple question about what may become part of your party s platform   it might be a good sign that it is time to jump off the ship.These days, it s looking more and more like top members of the Republican Party are embarrassed to be a member of that party. The Republican National Convention is coming up fast, sooner or later the GOP is going to have to decide if they are willing to go completely off the deep end and agree to support Trump s fascist proposals.You can watch the interview below. Featured image from video screenshot",0
"Way to go Granny! Perfect timing for your announcement with the discovery of the Planned Parenthood s aborted baby parts business in the headlines Yesterday, Hilary Clinton defending late-term abortion on Twitter and called Wisconsin s abortion ban dangerous and unacceptable.As LifeNews previously reported, on July 19th, pro-life Governor Scott Walker signed the Pain Capable Unborn Protection Act, making Wisconsin the 15th state to ban abortions after 20-weeks of pregnancy. Prior to signing the bill, he said,  At five months an unborn child can feel pain. As a society we should be protecting that child. But Hillary Clinton has a vastly different view:Gov. Walker signed dangerous abortion restrictions into law in WI   without exceptions for rape or incest. Extreme and unacceptable. -H  Hillary Clinton (@HillaryClinton) July 21, 2015 Governor Walker responded with his own rejoinder calling Clinton out of touch:  Hillary shows she s out of touch with the majority of Americans who believe babies at 5 months deserve life. -SW https://t.co/5NG0llQRbd  Scott Walker (@ScottWalker) July 21, 2015 Unfortunately, if Hillary Clinton becomes our next president she will further abortion-on-demand in America even though she once said she believes abortion should be rare. Bill Donohue from the Catholic League responded to her remarks and highlighted her radical abortion agenda.He said,  We know that Hillary lied when she said she wants abortions to be rare. To be exact, she opposed the ban on partial-birth abortions: if she is okay with killing a baby who is 80 percent born, there are no instances left for her to register an objection. Now we know that Hillary lied when she said she wants to keep abortions safe. As soon as Walker signed the law protecting unborn babies from feeling pain, Hillary labeled his decision  dangerous. He added that Hillary should explain what she means when she says that this ban is dangerous, considering the fact that some of these babies feel immense pain while being dismembered. Donohue concluded,  Hillary needs to elaborate on this. Why is it not uncomfortable forget about dangerous for a sensate human being to be pierced with a surgical knife? Why, for example, do these babies put their fingers up to the knife in an attempt to shield them from more pain? The public has a right to know what s going on in her mind. In May, Clinton joined President Obama in opposing the federal 20-week ban and said the following through a spokesperson:  Politicians should not interfere with personal medical decisions, which should be left to a woman, her family and her faith, in consultation with her doctor or health care provider. She added,  This bill is a direct challenge to Roe v. Wade, which has protected a woman s constitutional right to privacy for over forty years. The bill puts women s health and rights at risk, undermines the role doctors play in health care decisions, burdens survivors of sexual assault, and is not based on sound science. However, the science behind fetal pain is solid, which is why so many states in the U.S. have worked to end late abortion. Unborn children have the biological equipment necessary to feel pain no later than 20 weeks after fertilization, and nerves link receptors to the brain s thalamus and sub-cortical plate around that same time. Researchers also found that unborn children react to pain by recoiling, which is the same way adult humans react to pain. In fact, during surgery on these little humans, fetal surgeons found that anesthesia was necessary to decrease their reaction to stress hormones.Via: LifeNews",0
"HAVANA (Reuters) - Cuba and the United States will meet next week for a third round of talks on improving relations, Havana said on Thursday, adding that the two former Cold War foes were not yet negotiating their multibillion-dollar claims against one another. A bilateral commission will meet next Monday in the Cuban capital to evaluate the progress made in putting their decades-old conflict behind them, and to identify new areas of cooperation, said Gustavo Machin, the deputy director for U.S. affairs in the Cuban foreign ministry. “We will set the agenda for the rest for the year,” Machin told a news conference. “We are not yet negotiating the topic of claims even if there is a recognition on both sides that these exist.” Cuba and the U.S. reestablished diplomatic relations a year ago and have signed agreements on issues of common concern such as the environment, postal services and direct flights. Many differences remain however. Machin reiterated Cuba’s demands for the return of the Guantanamo naval base and lifting of the U.S. trade embargo. Cuba complains that some of the policy changes the U.S. has carried out, such as relaxing currency restrictions against the island, have had little real impact given the persistent fear among U.S. institutions of risking government sanctions. The White House said in March it would allow U.S. banks to process dollar transactions for Cuba as long as neither buyer nor seller were U.S. entities. “Until now, no bank transactions have been carried out in U.S. currency,” Machin said. “There is still a great fear.” Cuba has said it will only lift a 10 percent tax on cash dollars once it is clear U.S. banks are processing dollar transactions for the Communist-ruled island. The issue of reparations is another sticky point. Late last year, Cuba and the U.S. outlined their respective claims, with the former demanding at least $121 billion in reparations for the U.S. trade embargo and other acts it describes as aggressions against the Caribbean country. The Americans meanwhile are seeking upwards of $10 billion in compensation for nationalized properties. The third bilateral commission will be led by Josefina Vidal, the Cuban Foreign Ministry’s chief of U.S. affairs, and Kristie Kenney, counselor for the U.S. State Department. ",1
"BERLIN (Reuters) - Ten people went on trial in Germany on Friday for alleged  failures in planning the  Love Parade  music festival in 2010 when 21 people were killed and more than 650 injured in a  stampede. Prosecutors have charged the defendants, four employees of the company that planned the event in the industrial city of Duisburg and six from the local authority, with negligent manslaughter and bodily harm. The defendants have denied wrongdoing in the disaster. Eight foreigners   from Spain, Bosnia, the Netherlands, Australia, Italy and China   were among those killed on July 24, 2010, when panic broke out in a packed underpass that was the only entrance route to the venue for the techno music festival. The trial has been moved to a congress center in the nearby city of Duesseldorf as the court rooms in Duisburg were too small for what is expected to be one of the biggest trials in postwar Germany, with dozens of lawyers and plaintiffs. The trial is expected to take until at least the end of next year. But there is a ticking clock on proceedings as the statute of limitations runs out in July 2020.  ",1
"NAIROBI (Reuters) - Police fired teargas at opposition supporters who rallied in Kenya s capital Nairobi on Monday calling for the sacking of election board officials they blame for August s botched presidential vote. Officers also clashed with crowds and fired teargas in the western opposition stronghold of Kisumu, forcing businesses to close, a Reuters witness said. Local media reported scattered protests in other western towns and the port city of Mombasa.   Kenya s Supreme Court voided the Aug. 8 election citing irregularities, without finding any individual at the election board responsible. [L5N1M119T] President Uhuru Kenyatta, who won the August vote only to have his victory annulled, has accused the Supreme Court of bringing the country close to  judicial chaos . Opposition leader Raila Odinga and his supporters have turned their ire on the election board, accusing it of wrongly handing the August vote to Kenyatta.  Supporters from both sides have traded insults and accusations, raising fears tensions could boil over into ethnic violence, as in 2007 when 1,200 people were killed after a disputed election. In the capital of the East African economic powerhouse, police fired rounds of teargas at small groups over several hours in at least three locations in the downtown business district, a Reuters witness said. After a meeting with the election board, British and U.S. diplomats condemned  inflammatory rhetoric  by politicians and said it undermined the voting authorities  preparations for the new election. In the first signal that Western governments might take concrete action against hate speech, a British diplomat told reporters:  Anyone who is found to be inciting or engaging in violence must be held accountable ... the UK reserves right to take appropriate action which may include refusing or revoking visas.  Kenyatta and Odinga have been sparring over proposed changes to the election system to prevent the Supreme Court from annulling the results again, raising doubts about the date of the re-run, currently scheduled for Oct. 26. Kenyatta said on Monday opposition supporters should accept the Supreme Court s timeline for the new poll.    You can t have your cake and eat it,  he said at an event in Nairobi.  If you celebrated the court s decision to repeat the election you must also respect the court s decision to have (the election board) preside over the repeat election within 60 days.   ",1
"WASHINGTON (Reuters) - U.S. President Donald Trump is scheduled to speak with German Chancellor Angela Merkel and Japanese Prime Minister Shinzo Abe later on Wednesday, the White House said in a statement that gave no other details.  The scheduled telephone calls come as a senior ally of Merkel earlier on Wednesday pressed Japan to quickly seal a trade deal with the European Union. ",1
